Neighborhood,Year,own_occ_rate,corp_own_rate,college,tot_pop_18plus,two_or_more_0_17,aapi_0_17,tot_pop_all,other_18plus,nursing,other_inst,black_all,hisp_0_17,tot_unit,aapi_all,military,white_18plus,two_or_more_all,correctional,other_0_17,white_0_17,hisp_18plus,aian_18plus,two_or_more_18plus,black_0_17,vacant_unit,white_all,aian_0_17,other_noninst,tot_pop_0_17,aian_all,tot_gq_pop,occ_unit,aapi_18plus,juvenile,other_all,hisp_all,black_18plus,objectid
Dorchester,2013,0.48,0.08,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2014,0.48,0.08,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2015,0.48,0.09,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2016,0.48,0.09,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2017,0.48,0.1,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2018,0.48,0.1,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2019,0.48,0.11,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2020,0.48,0.14,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2021,0.49,0.15,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2022,0.49,0.16,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2023,0.49,0.18,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
Dorchester,2024,0.48,0.19,0,95365,2456,2485,122191,2736,291,0,42714,7895,47965,13360,0,24327,9555,0,805,3084,17390,260,7099,10036,3142,27411,65,936,26826,325,1513,44823,10875,286,3541,25285,32678,7
East Boston,2004,0.47,0.03,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2005,0.47,0.03,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2006,0.45,0.03,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2007,0.46,0.03,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2008,0.46,0.04,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2009,0.45,0.04,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2010,0.46,0.04,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2011,0.46,0.04,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2012,0.44,0.05,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2013,0.43,0.05,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2014,0.44,0.05,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2015,0.42,0.06,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2016,0.41,0.07,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2017,0.41,0.09,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2018,0.41,0.11,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2019,0.4,0.12,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2020,0.41,0.17,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2021,0.4,0.21,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2022,0.42,0.22,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2023,0.41,0.22,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
East Boston,2024,0.41,0.3,0,34826,386,218,43066,491,132,0,1403,5444,18016,1932,0,14039,1548,0,187,1721,16256,28,1162,267,1321,15760,17,109,8240,45,253,16695,1714,12,678,21700,1136,9
Fenway,2004,0.23,0.09,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2005,0.24,0.13,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2006,0.23,0.13,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2007,0.24,0.13,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2008,0.23,0.15,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2009,0.23,0.15,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2010,0.23,0.16,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2011,0.22,0.16,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2012,0.21,0.15,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2013,0.21,0.16,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2014,0.21,0.17,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2015,0.19,0.18,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2016,0.19,0.21,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2017,0.18,0.22,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2018,0.17,0.23,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2019,0.17,0.24,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2020,0.16,0.27,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2021,0.16,0.28,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2022,0.16,0.29,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2023,0.17,0.35,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Fenway,2024,0.16,0.36,16197,36715,99,197,37733,365,261,0,2396,218,13968,9218,0,20099,1592,53,23,357,3425,31,1493,115,1307,20456,9,209,1018,40,16720,12661,9021,0,388,3643,2281,10
Hyde Park,2004,0.64,0.02,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2005,0.64,0.03,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2006,0.62,0.03,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2007,0.64,0.03,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2008,0.64,0.04,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2009,0.63,0.03,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2010,0.63,0.03,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2011,0.63,0.04,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2012,0.6,0.07,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2013,0.61,0.07,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2014,0.62,0.06,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2015,0.61,0.06,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2016,0.62,0.05,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2017,0.62,0.05,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2018,0.63,0.06,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2019,0.63,0.06,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2020,0.64,0.08,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2021,0.64,0.1,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2022,0.64,0.1,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2023,0.64,0.12,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Hyde Park,2024,0.63,0.12,64,26470,397,115,33009,266,67,0,15171,2042,12613,677,0,6494,1408,0,81,955,5859,49,1011,2942,547,7449,7,70,6539,56,201,12066,562,0,347,7901,12229,12
Jamaica Plain,2004,0.56,0.02,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2005,0.56,0.03,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2006,0.55,0.03,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2007,0.57,0.03,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2008,0.57,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2009,0.55,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2010,0.56,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2011,0.56,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2012,0.55,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2013,0.54,0.04,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2014,0.55,0.05,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2015,0.54,0.05,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2016,0.54,0.06,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2017,0.54,0.07,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2018,0.54,0.07,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2019,0.53,0.08,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2020,0.53,0.11,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2021,0.54,0.13,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2022,0.53,0.13,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2023,0.53,0.16,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Jamaica Plain,2024,0.52,0.17,160,34817,708,249,41012,245,319,120,4686,1937,18891,2985,0,19642,2033,0,64,2390,6984,37,1325,838,1167,22032,9,369,6195,46,1058,17724,2736,90,309,8921,3848,13
Longwood,2004,0.3,0.09,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2005,0.3,0.09,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2006,0.29,0.09,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2007,0.3,0.1,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2008,0.28,0.11,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2009,0.27,0.11,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2010,0.27,0.11,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2011,0.26,0.1,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2012,0.25,0.11,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2013,0.24,0.12,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2014,0.25,0.11,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2015,0.23,0.13,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2016,0.22,0.14,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2017,0.21,0.16,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2018,0.2,0.18,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2019,0.2,0.18,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2020,0.21,0.22,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2021,0.2,0.27,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2022,0.21,0.27,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2023,0.2,0.3,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Longwood,2024,0.18,0.34,3296,3977,7,28,4096,15,0,0,334,34,456,657,0,2555,127,0,2,18,347,7,120,30,31,2573,0,0,119,7,3296,425,629,0,17,381,304,14
Mattapan,2004,0.57,0.02,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2005,0.56,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2006,0.54,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2007,0.56,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2008,0.56,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2009,0.54,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2010,0.55,0.03,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2011,0.56,0.04,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2012,0.54,0.04,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2013,0.52,0.05,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2014,0.54,0.05,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2015,0.54,0.05,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
Mattapan,2016,0.52,0.06,0,18511,328,96,23834,167,85,0,16277,1349,9346,490,0,1332,1221,86,57,157,2730,44,893,3326,525,1489,10,102,5323,54,348,8821,394,75,224,4079,12951,15
